Unit Id,Institution name,"Type of cost,  residency, and student housing",2021,2020,2019,2018,2017
230418,Ensign College,       On-campus other expenses,0,0,0,0,0
230418,Ensign College,       Books and supplies,200,200,350,350,350
230597,Snow College,On-campus out-of-state,21708,21056,21476,21762,21582
230597,Snow College,       Out-of-state  tuition and fees,13476,13156,12876,12562,12382
230597,Snow College,       On-campus room and board,4232,3900,3900,4200,4200
230597,Snow College,       On-campus other expenses,3000,3000,3000,3000,3000
230597,Snow College,       Books and supplies,1000,1000,1700,2000,2000
230603,Southern Utah University,On-campus out-of-state,34442,34360,34335,34236,33755
230603,Southern Utah University,       Out-of-state  tuition and fees,20542,20586,20586,20586,20288
230603,Southern Utah University,       On-campus room and board,7500,7374,7349,7250,7067
230603,Southern Utah University,       On-campus other expenses,4800,4800,4800,4800,4800
230603,Southern Utah University,       Books and supplies,1600,1600,1600,1600,1600
230728,Utah State University,On-campus out-of-state,37064,36360,35746,34682,33264
230728,Utah State University,       Out-of-state  tuition and fees,24080,23452,23042,22316,21520
230728,Utah State University,       On-campus room and board,8076,8016,7784,7520,7080
230728,Utah State University,       On-campus other expenses,4072,4072,4052,3996,3840
230728,Utah State University,       Books and supplies,836,820,868,850,824
230737,Utah Valley University,On-campus out-of-state,17680,17394,17294,17020,17042
230737,Utah Valley University,       Out-of-state  tuition and fees,17092,16806,16570,16296,16066
230737,Utah Valley University,       On-campus room and board,0,0,0,0,0
230737,Utah Valley University,       On-campus other expenses,0,0,0,0,0
230737,Utah Valley University,       Books and supplies,588,588,724,724,976
230746,Salt Lake Community College,On-campus out-of-state,13434,13409,13160,13106,13320
230746,Salt Lake Community College,       Out-of-state  tuition and fees,12734,12709,12460,12206,12020
230746,Salt Lake Community College,       On-campus room and board,0,0,0,0,0
230746,Salt Lake Community College,       On-campus other expenses,0,0,0,0,0
230746,Salt Lake Community College,       Books and supplies,700,700,700,900,1300
230764,University of Utah,On-campus out-of-state,43715,42883,42474,44465,42916
230764,University of Utah,       Out-of-state  tuition and fees,28345,27220,27220,29215,28127
230764,University of Utah,       On-campus room and board,10662,10201,10684,10262,9867
230764,University of Utah,       On-campus other expenses,3672,4140,3574,3700,3690
230764,University of Utah,       Books and supplies,1036,1322,996,1288,1232
230782,Weber State University,On-campus out-of-state,32108,31422,31040,30298,29912
230782,Weber State University,       Out-of-state  tuition and fees,16644,16138,15969,15646,15260
230782,Weber State University,       On-campus room and board,9004,8824,8611,8400,8400
230782,Weber State University,       On-campus other expenses,5060,5060,5060,5052,5052
230782,Weber State University,       Books and supplies,1400,1400,1400,1200,1200
230807,Westminster College,On-campus out-of-state,54775,53943,50276,48564,47264
230807,Westminster College,       Out-of-state  tuition and fees,39200,37960,34984,34300,33340
230807,Westminster College,       On-campus room and board,10600,11097,9810,9524,9244
230807,Westminster College,       On-campus other expenses,3975,3886,4482,3740,3680
230807,Westminster College,       Books and supplies,1000,1000,1000,1000,1000
230816,Bennington College,On-campus out-of-state,80648,78764,76150,73270,70760
230816,Bennington College,       Out-of-state  tuition and fees,59638,58124,55950,53860,51920
230816,Bennington College,       On-campus room and board,17210,16840,16200,15610,15040
230816,Bennington College,       On-campus other expenses,2800,2800,2800,2800,2800
230816,Bennington College,       Books and supplies,1000,1000,1200,1000,1000
230834,Castleton University,On-campus out-of-state,44492,44110,42574,41324,40216
230834,Castleton University,       Out-of-state  tuition and fees,30046,30012,29150,28322,27522
230834,Castleton University,       On-campus room and board,12042,11694,11020,10598,10290
230834,Castleton University,       On-campus other expenses,1404,1404,1404,1404,1404
230834,Castleton University,       Books and supplies,1000,1000,1000,1000,1000
230852,Champlain College,On-campus out-of-state,62134,61644,61012,59770,58032
230852,Champlain College,       Out-of-state  tuition and fees,42984,42784,41828,41010,39818
230852,Champlain College,       On-campus room and board,15854,15854,15766,15354,14906
230852,Champlain College,       On-campus other expenses,2296,2006,2418,2406,2308
230852,Champlain College,       Books and supplies,1000,1000,1000,1000,1000
230861,Community College of Vermont,On-campus out-of-state,14640,14640,14398,15090,13678
230861,Community College of Vermont,       Out-of-state  tuition and fees,13640,13640,13398,14090,12678
230861,Community College of Vermont,       On-campus room and board,0,0,0,0,0
230861,Community College of Vermont,       On-campus other expenses,0,0,0,0,0
230861,Community College of Vermont,       Books and supplies,1000,1000,1000,1000,1000
230889,Goddard College,On-campus out-of-state,20347,19010,17684,17186,16860
230889,Goddard College,       Out-of-state  tuition and fees,19147,18210,17084,16586,16260
230889,Goddard College,       On-campus room and board,0,0,0,0,0
230889,Goddard College,       On-campus other expenses,0,0,0,0,0
230889,Goddard College,       Books and supplies,1200,800,600,600,600
230913,Northern Vermont University,On-campus out-of-state,41686,41336,39896,38744,37930
230913,Northern Vermont University,       Out-of-state  tuition and fees,26892,26892,26126,25394,24690
230913,Northern Vermont University,       On-campus room and board,12044,11694,11020,10600,10290
230913,Northern Vermont University,       On-campus other expenses,1750,1750,1750,1750,1750
230913,Northern Vermont University,       Books and supplies,1000,1000,1000,1000,1200
230959,Middlebury College,On-campus out-of-state,78820,76946,74248,71980,69464
230959,Middlebury College,       Out-of-state  tuition and fees,59770,58316,56216,54450,52496
230959,Middlebury College,       On-campus room and board,17050,16630,16032,15530,14968
230959,Middlebury College,       On-campus other expenses,1000,1000,1000,1000,1000
230959,Middlebury College,       Books and supplies,1000,1000,1000,1000,1000
230995,Norwich University,On-campus out-of-state,63446,62004,60048,58054,56234
230995,Norwich University,       Out-of-state  tuition and fees,44020,42950,41496,40014,38662
230995,Norwich University,       On-campus room and board,15226,14854,14352,13840,13372
230995,Norwich University,       On-campus other expenses,2700,2700,2700,2700,2700
230995,Norwich University,       Books and supplies,1500,1500,1500,1500,1500
231059,Saint Michael's College,On-campus out-of-state,65239,64044,62195,59765,57560
231059,Saint Michael's College,       Out-of-state  tuition and fees,48690,48175,47045,45375,43640
231059,Saint Michael's College,       On-campus room and board,14280,13600,12950,12220,11750
231059,Saint Michael's College,       On-campus other expenses,1019,1019,950,970,970
231059,Saint Michael's College,       Books and supplies,1250,1250,1250,1200,1200
231095,Sterling College,On-campus out-of-state,52300,52300,51620,50900,50134
231095,Sterling College,       Out-of-state  tuition and fees,39200,39200,39020,38300,37588
231095,Sterling College,       On-campus room and board,10400,10400,9900,9900,9846
231095,Sterling College,       On-campus other expenses,1500,1500,1500,1500,1500
231095,Sterling College,       Books and supplies,1200,1200,1200,1200,1200
231165,Vermont Technical College,On-campus out-of-state,44792,44404,42258,41028,39942
231165,Vermont Technical College,       Out-of-state  tuition and fees,29498,29460,28588,27780,27002
231165,Vermont Technical College,       On-campus room and board,12044,11694,11020,10598,10290
231165,Vermont Technical College,       On-campus other expenses,1650,1650,1650,1650,1650
231165,Vermont Technical College,       Books and supplies,1600,1600,1000,1000,1000
231174,University of Vermont,On-campus out-of-state,60542,60740,60078,58420,56890
231174,University of Vermont,       Out-of-state  tuition and fees,43890,43950,43690,42516,41356
231174,University of Vermont,       On-campus room and board,13324,13324,12916,12462,12022
231174,University of Vermont,       On-campus other expenses,2128,2266,2272,2242,2312
231174,University of Vermont,       Books and supplies,1200,1200,1200,1200,1200
231411,Advanced Technology Institute,On-campus out-of-state,13680,13680,13680,13680,13730
231411,Advanced Technology Institute,       Out-of-state  tuition and fees,13200,13200,13200,13200,13250
231411,Advanced Technology Institute,       On-campus room and board,0,0,0,0,0
231411,Advanced Technology Institute,       On-campus other expenses,0,0,0,0,0
231411,Advanced Technology Institute,       Books and supplies,480,480,480,480,480
231420,Averett University,On-campus out-of-state,51706,51106,49636,47918,46404
231420,Averett University,       Out-of-state  tuition and fees,37050,36670,35600,34520,33350
231420,Averett University,       On-campus room and board,11140,10920,10560,9976,9684
231420,Averett University,       On-campus other expenses,2516,2516,2476,2422,2370
231420,Averett University,       Books and supplies,1000,1000,1000,1000,1000
231536,Blue Ridge Community College,On-campus out-of-state,12725,12725,12725,12618,12480
231536,Blue Ridge Community College,       Out-of-state  tuition and fees,11367,11367,11367,11292,11180
231536,Blue Ridge Community College,       On-campus room and board,0,0,0,0,0
231536,Blue Ridge Community College,       On-campus other expenses,0,0,0,0,0
231536,Blue Ridge Community College,       Books and supplies,1358,1358,1358,1326,1300
231554,Bluefield University,On-campus out-of-state,43357,40978,40132,38128,37383
231554,Bluefield University,       Out-of-state  tuition and fees,28870,27570,27036,25290,24800
231554,Bluefield University,       On-campus room and board,10677,9598,9356,9024,8843
231554,Bluefield University,       On-campus other expenses,3370,3370,3300,3374,3300
231554,Bluefield University,       Books and supplies,440,440,440,440,440
231581,Bridgewater College,On-campus out-of-state,55250,54510,53000,51310,49690
231581,Bridgewater College,       Out-of-state  tuition and fees,38460,37720,36600,35160,33820
231581,Bridgewater College,       On-campus room and board,13360,13360,12970,12720,12440
231581,Bridgewater College,       On-campus other expenses,2280,2280,2280,2280,2280
231581,Bridgewater College,       Books and supplies,1150,1150,1150,1150,1150
231624,William & Mary,On-campus out-of-state,63850,63260,62821,61093,59012
231624,William & Mary,       Out-of-state  tuition and fees,47038,46854,46854,45272,43670
231624,William & Mary,       On-campus room and board,13736,13356,12926,12236,11799
231624,William & Mary,       On-campus other expenses,2076,2050,2041,2160,2143
231624,William & Mary,       Books and supplies,1000,1000,1000,1425,1400
231651,Regent University,On-campus out-of-state,29832,30243,30143,29763,29159
231651,Regent University,       Out-of-state  tuition and fees,18820,18720,18620,18380,17288
231651,Regent University,       On-campus room and board,7004,7220,7220,7080,7128
231651,Regent University,       On-campus other expenses,3008,3303,3303,3303,3743
